"Status van bewoning";"Perioden";"Regio's";"Totale woningvoorraad (aantal)";"Koopwoningen (aantal)";"Huurwoningen/Totaal huurwoningen (aantal)";"Huurwoningen/Eigendom woningcorporatie (aantal)";"Huurwoningen/Eigendom overige verhuurders (aantal)";"Eigendom onbekend (aantal)"
"Bewoonde woningen";"2014";"Woerden";"   20368";"   13615";"    6648";"    4876";"    1772";"     105"
"Bewoonde woningen";"2015";"Woerden";"   20561";"   13700";"    6723";"    4866";"    1857";"     138"
"Bewoonde woningen";"2016";"Woerden";"   20779";"   13807";"    6838";"    4913";"    1925";"     134"
"Bewoonde woningen";"2017";"Woerden";"   20969";"   13963";"    6879";"    4913";"    1966";"     127"
"Bewoonde woningen";"2018";"Woerden";"   21118";"   14218";"    6773";"    4913";"    1860";"     127"
"Bewoonde woningen";"2019";"Woerden";"   21383";"   14389";"    6964";"    4971";"    1993";"      30"
"Bewoonde woningen";"2020";"Woerden";"   21458";"   14431";"    7022";"    4937";"    2085";"       5"
"Bewoonde woningen";"2021";"Woerden";"   21763";"   14625";"    7129";"    4953";"    2176";"       9"
"Bewoonde woningen";"2022";"Woerden";"   21897";"   14655";"    7236";"    5007";"    2229";"       6"
"Bewoonde woningen";"2023";"Woerden";"   22025";"   14699";"    7323";"    4991";"    2332";"       3"
"Bewoonde woningen";"2012";"De Wolden";"    9185";"    6885";"    2285";"    1647";"     638";"      15"
"Bewoonde woningen";"2013";"De Wolden";"    9214";"    6904";"    2296";"    1637";"     659";"      14"
"Bewoonde woningen";"2014";"De Wolden";"    9306";"    6968";"    2282";"    1616";"     666";"      56"
"Bewoonde woningen";"2015";"De Wolden";"    9522";"    7002";"    2419";"    1729";"     690";"     101"
"Bewoonde woningen";"2016";"De Wolden";"    9623";"    7079";"    2313";"    1602";"     711";"     231"
"Bewoonde woningen";"2017";"De Wolden";"    9650";"    7055";"    2351";"    1544";"     807";"     244"
"Bewoonde woningen";"2018";"De Wolden";"    9726";"    7206";"    2276";"    1602";"     674";"     244"
"Bewoonde woningen";"2019";"De Wolden";"    9854";"    7331";"    2507";"    1775";"     732";"      16"
"Bewoonde woningen";"2020";"De Wolden";"    9988";"    7430";"    2552";"    1798";"     754";"       6"
"Bewoonde woningen";"2021";"De Wolden";"   10078";"    7521";"    2533";"    1759";"     774";"      24"
"Bewoonde woningen";"2022";"De Wolden";"   10129";"    7610";"    2496";"    1742";"     754";"      23"
"Bewoonde woningen";"2023";"De Wolden";"   10183";"    7681";"    2498";"    1740";"     758";"       4"
"Bewoonde woningen";"2012";"Wormerland";"    6293";"    3939";"    2336";"    2011";"     325";"      18"
"Bewoonde woningen";"2013";"Wormerland";"    6324";"    3955";"    2352";"    2026";"     326";"      17"
"Bewoonde woningen";"2014";"Wormerland";"    6470";"    4003";"    2427";"    2018";"     409";"      40"
"Bewoonde woningen";"2015";"Wormerland";"    6488";"    4032";"    2431";"    2010";"     421";"      25"
"Bewoonde woningen";"2016";"Wormerland";"    6473";"    4060";"    2374";"    1925";"     449";"      39"
"Bewoonde woningen";"2017";"Wormerland";"    6550";"    4124";"    2386";"    1921";"     465";"      40"
"Bewoonde woningen";"2018";"Wormerland";"    6629";"    4312";"    2276";"    1925";"     351";"      41"
"Bewoonde woningen";"2019";"Wormerland";"    6794";"    4383";"    2381";"    2054";"     327";"      30"
"Bewoonde woningen";"2020";"Wormerland";"    6733";"    4369";"    2361";"    1980";"     381";"       3"
"Bewoonde woningen";"2021";"Wormerland";"    6724";"    4389";"    2332";"    1959";"     373";"       3"
"Bewoonde woningen";"2022";"Wormerland";"    6844";"    4432";"    2409";"    2031";"     378";"       3"
"Bewoonde woningen";"2023";"Wormerland";"    6943";"    4433";"    2508";"    2112";"     396";"       2"
"Bewoonde woningen";"2012";"Woudenberg";"    4482";"    3148";"    1322";"    1040";"     282";"      12"
"Bewoonde woningen";"2013";"Woudenberg";"    4664";"    3252";"    1404";"    1100";"     304";"       8"
"Bewoonde woningen";"2014";"Woudenberg";"    4691";"    3283";"    1402";"    1096";"     306";"       6"
"Bewoonde woningen";"2015";"Woudenberg";"    4705";"    3310";"    1390";"    1087";"     303";"       5"
"Bewoonde woningen";"2016";"Woudenberg";"    4725";"    3325";"    1395";"    1059";"     336";"       5"
"Bewoonde woningen";"2017";"Woudenberg";"    4806";"    3357";"    1432";"    1034";"     398";"      17"
"Bewoonde woningen";"2018";"Woudenberg";"    4871";"    3421";"    1435";"    1070";"     365";"      15"
"Bewoonde woningen";"2019";"Woudenberg";"    4944";"    3607";"    1327";"    1061";"     266";"      10"
"Bewoonde woningen";"2020";"Woudenberg";"    5053";"    3668";"    1385";"    1074";"     311";"       0"
"Bewoonde woningen";"2021";"Woudenberg";"    5151";"    3751";"    1400";"    1071";"     329";"       0"
"Bewoonde woningen";"2022";"Woudenberg";"    5278";"    3825";"    1451";"    1078";"     373";"       2"
"Bewoonde woningen";"2023";"Woudenberg";"    5403";"    3861";"    1541";"    1116";"     425";"       1"
"Bewoonde woningen";"2012";"Woudrichem";"    5431";"    3464";"    1947";"    1673";"     274";"      20"
"Bewoonde woningen";"2013";"Woudrichem";"    5489";"    3529";"    1943";"    1667";"     276";"      17"
"Bewoonde woningen";"2014";"Woudrichem";"    5544";"    3572";"    1968";"    1660";"     308";"       4"
"Bewoonde woningen";"2015";"Woudrichem";"    5612";"    3639";"    1970";"    1668";"     302";"       3"
"Bewoonde woningen";"2016";"Woudrichem";"    5694";"    3746";"    1946";"    1645";"     301";"       2"
"Bewoonde woningen";"2017";"Woudrichem";"    5760";"    3816";"    1942";"    1619";"     323";"       2"
"Bewoonde woningen";"2018";"Woudrichem";"    5862";"    3928";"    1930";"    1616";"     314";"       4"
"Bewoonde woningen";"2019";"Woudrichem";"";"";"";"";"";""
"Bewoonde woningen";"2020";"Woudrichem";"";"";"";"";"";""
"Bewoonde woningen";"2021";"Woudrichem";"";"";"";"";"";""
"Bewoonde woningen";"2022";"Woudrichem";"";"";"";"";"";""
"Bewoonde woningen";"2023";"Woudrichem";"";"";"";"";"";""
"Bewoonde woningen";"2012";"Zaanstad";"   62394";"   32737";"   29646";"   25681";"    3965";"      11"
"Bewoonde woningen";"2013";"Zaanstad";"   63369";"   33329";"   30028";"   25766";"    4262";"      12"
"Bewoonde woningen";"2014";"Zaanstad";"   64116";"   33841";"   30203";"   25523";"    4680";"      72"
"Bewoonde woningen";"2015";"Zaanstad";"   64464";"   34224";"   30233";"   25394";"    4839";"       7"
"Bewoonde woningen";"2016";"Zaanstad";"   65088";"   34711";"   30261";"   25367";"    4894";"     116"
"Bewoonde woningen";"2017";"Zaanstad";"   65738";"   35112";"   30506";"   25317";"    5189";"     120"
"Bewoonde woningen";"2018";"Zaanstad";"   66191";"   36089";"   29951";"   25214";"    4737";"     151"
"Bewoonde woningen";"2019";"Zaanstad";"   66447";"   36606";"   29778";"   25211";"    4567";"      63"
"Bewoonde woningen";"2020";"Zaanstad";"   66851";"   36833";"   29973";"   25096";"    4877";"      45"
"Bewoonde woningen";"2021";"Zaanstad";"   67004";"   36975";"   29989";"   24879";"    5110";"      40"
"Bewoonde woningen";"2022";"Zaanstad";"   67479";"   37164";"   30276";"   24892";"    5384";"      39"
"Bewoonde woningen";"2023";"Zaanstad";"   67963";"   37293";"   30643";"   24880";"    5763";"      27"
"Bewoonde woningen";"2012";"Zaltbommel";"    9651";"    6685";"    2958";"    2450";"     508";"       8"
"Bewoonde woningen";"2013";"Zaltbommel";"    9836";"    6794";"    3033";"    2488";"     545";"       9"
"Bewoonde woningen";"2014";"Zaltbommel";"   10183";"    6878";"    3240";"    2553";"     687";"      65"
"Bewoonde woningen";"2015";"Zaltbommel";"   10362";"    6983";"    3316";"    2608";"     708";"      63"
"Bewoonde woningen";"2016";"Zaltbommel";"   10521";"    7050";"    3410";"    2584";"     826";"      61"
"Bewoonde woningen";"2017";"Zaltbommel";"   10600";"    7120";"    3426";"    2565";"     861";"      54"
"Bewoonde woningen";"2018";"Zaltbommel";"   10764";"    7255";"    3435";"    2572";"     863";"      74"
"Bewoonde woningen";"2019";"Zaltbommel";"   10954";"    7433";"    3515";"    2693";"     822";"       6"
"Bewoonde woningen";"2020";"Zaltbommel";"   11175";"    7568";"    3607";"    2700";"     907";"       0"
"Bewoonde woningen";"2021";"Zaltbommel";"   11387";"    7729";"    3656";"    2698";"     958";"       2"
"Bewoonde woningen";"2022";"Zaltbommel";"   11580";"    7902";"    3677";"    2712";"     965";"       1"
"Bewoonde woningen";"2023";"Zaltbommel";"   11706";"    7951";"    3754";"    2729";"    1025";"       1"
"Bewoonde woningen";"2012";"Zandvoort";"    7852";"    4210";"    3608";"    2841";"     767";"      34"
"Bewoonde woningen";"2013";"Zandvoort";"    7906";"    4204";"    3660";"    2841";"     819";"      42"
"Bewoonde woningen";"2014";"Zandvoort";"    7904";"    4191";"    3697";"    2842";"     855";"      16"
"Bewoonde woningen";"2015";"Zandvoort";"    7951";"    4266";"    3676";"    2776";"     900";"       9"
"Bewoonde woningen";"2016";"Zandvoort";"    8020";"    4352";"    3659";"    2796";"     863";"       9"
"Bewoonde woningen";"2017";"Zandvoort";"    8164";"    4408";"    3690";"    2806";"     884";"      66"
"Bewoonde woningen";"2018";"Zandvoort";"    8179";"    4465";"    3635";"    2804";"     831";"      79"
"Bewoonde woningen";"2019";"Zandvoort";"    8179";"    4482";"    3632";"    2839";"     793";"      65"
"Bewoonde woningen";"2020";"Zandvoort";"    8243";"    4518";"    3683";"    2853";"     830";"      42"
"Bewoonde woningen";"2021";"Zandvoort";"    8302";"    4560";"    3704";"    2848";"     856";"      38"
"Bewoonde woningen";"2022";"Zandvoort";"    8284";"    4566";"    3694";"    2829";"     865";"      24"
"Bewoonde woningen";"2023";"Zandvoort";"    8410";"    4677";"    3719";"    2826";"     893";"      14"
"Bewoonde woningen";"2012";"Zederik";"    4940";"    3500";"    1437";"    1165";"     272";"       3"
"Bewoonde woningen";"2013";"Zederik";"    5030";"    3562";"    1465";"    1171";"     294";"       3"
"Bewoonde woningen";"2014";"Zederik";"    5183";"    3612";"    1511";"    1206";"     305";"      60"
"Bewoonde woningen";"2015";"Zederik";"    5220";"    3631";"    1527";"    1218";"     309";"      62"
"Bewoonde woningen";"2016";"Zederik";"    5237";"    3668";"    1507";"    1194";"     313";"      62"
"Bewoonde woningen";"2017";"Zederik";"    5317";"    3719";"    1531";"    1226";"     305";"      67"
"Bewoonde woningen";"2018";"Zederik";"    5357";"    3788";"    1502";"    1236";"     266";"      67"
"Bewoonde woningen";"2019";"Zederik";"";"";"";"";"";""
"Bewoonde woningen";"2020";"Zederik";"";"";"";"";"";""
"Bewoonde woningen";"2021";"Zederik";"";"";"";"";"";""
"Bewoonde woningen";"2022";"Zederik";"";"";"";"";"";""
"Bewoonde woningen";"2023";"Zederik";"";"";"";"";"";""
"Bewoonde woningen";"2012";"Zeevang";"    2446";"    1918";"     528";"     451";"      77";"       0"
"Bewoonde woningen";"2013";"Zeevang";"    2458";"    1921";"     537";"     454";"      83";"       0"
"Bewoonde woningen";"2014";"Zeevang";"    2473";"    1937";"     536";"     445";"      91";"       0"
"Bewoonde woningen";"2015";"Zeevang";"    2485";"    1936";"     545";"     445";"     100";"       4"
"Bewoonde woningen";"2016";"Zeevang";"";"";"";"";"";""
"Bewoonde woningen";"2017";"Zeevang";"";"";"";"";"";""
"Bewoonde woningen";"2018";"Zeevang";"";"";"";"";"";""
"Bewoonde woningen";"2019";"Zeevang";"";"";"";"";"";""
"Bewoonde woningen";"2020";"Zeevang";"";"";"";"";"";""
"Bewoonde woningen";"2021";"Zeevang";"";"";"";"";"";""
"Bewoonde woningen";"2022";"Zeevang";"";"";"";"";"";""
"Bewoonde woningen";"2023";"Zeevang";"";"";"";"";"";""
"Bewoonde woningen";"2012";"Zeewolde";"    7641";"    5122";"    2492";"    1968";"     524";"      27"
"Bewoonde woningen";"2013";"Zeewolde";"    7698";"    5169";"    2512";"    1967";"     545";"      17"
"Bewoonde woningen";"2014";"Zeewolde";"    7776";"    5189";"    2571";"    1978";"     593";"      16"
"Bewoonde woningen";"2015";"Zeewolde";"    7903";"    5299";"    2588";"    1965";"     623";"      16"
"Bewoonde woningen";"2016";"Zeewolde";"    7957";"    5358";"    2582";"    1960";"     622";"      17"
"Bewoonde woningen";"2017";"Zeewolde";"    8117";"    5481";"    2619";"    1978";"     641";"      17"
"Bewoonde woningen";"2018";"Zeewolde";"    8149";"    5575";"    2556";"    1963";"     593";"      18"
"Bewoonde woningen";"2019";"Zeewolde";"    8367";"    5886";"    2478";"    1986";"     492";"       3"
"Bewoonde woningen";"2020";"Zeewolde";"    8452";"    5970";"    2480";"    1959";"     521";"       2"
"Bewoonde woningen";"2021";"Zeewolde";"    8653";"    6144";"    2503";"    1958";"     545";"       6"
"Bewoonde woningen";"2022";"Zeewolde";"    8966";"    6352";"    2608";"    2024";"     584";"       6"
"Bewoonde woningen";"2023";"Zeewolde";"    9136";"    6418";"    2691";"    2056";"     635";"      27"
"Bewoonde woningen";"2012";"Zeist";"   25241";"   12999";"   12139";"    9219";"    2920";"     103"
"Bewoonde woningen";"2013";"Zeist";"   25513";"   13235";"   12178";"    9190";"    2988";"     100"
"Bewoonde woningen";"2014";"Zeist";"   25722";"   13306";"   12177";"    9019";"    3158";"     239"
"Bewoonde woningen";"2015";"Zeist";"   26296";"   13404";"   12466";"    9114";"    3352";"     426"
"Bewoonde woningen";"2016";"Zeist";"   26556";"   13624";"   12486";"    8552";"    3934";"     446"
"Bewoonde woningen";"2017";"Zeist";"   26823";"   13881";"   12493";"    8440";"    4053";"     449"
"Bewoonde woningen";"2018";"Zeist";"   27063";"   13940";"   12697";"    8505";"    4192";"     426"
"Bewoonde woningen";"2019";"Zeist";"   27291";"   14507";"   12736";"    8473";"    4263";"      48"
"Bewoonde woningen";"2020";"Zeist";"   27783";"   14799";"   12915";"    8459";"    4456";"      69"
"Bewoonde woningen";"2021";"Zeist";"   28011";"   15003";"   12932";"    8413";"    4519";"      76"
"Bewoonde woningen";"2022";"Zeist";"   28409";"   15223";"   13086";"    8398";"    4688";"     100"
"Bewoonde woningen";"2023";"Zeist";"   28686";"   15294";"   13289";"    8437";"    4852";"     103"
"Bewoonde woningen";"2012";"Zevenaar";"   13617";"    8279";"    5321";"    4209";"    1112";"      17"
"Bewoonde woningen";"2013";"Zevenaar";"   14018";"    8668";"    5335";"    4170";"    1165";"      15"
"Bewoonde woningen";"2014";"Zevenaar";"   14133";"    8671";"    5444";"    4169";"    1275";"      18"
"Bewoonde woningen";"2015";"Zevenaar";"   14234";"    8741";"    5453";"    4176";"    1277";"      40"
"Bewoonde woningen";"2016";"Zevenaar";"   14234";"    8777";"    5427";"    4154";"    1273";"      30"
"Bewoonde woningen";"2017";"Zevenaar";"   14370";"    8904";"    5424";"    4148";"    1276";"      42"
"Bewoonde woningen";"2018";"Zevenaar";"   19099";"   11971";"    7079";"    5602";"    1477";"      49"
"Bewoonde woningen";"2019";"Zevenaar";"   19259";"   12256";"    6986";"    5663";"    1323";"      17"
"Bewoonde woningen";"2020";"Zevenaar";"   19438";"   12400";"    7031";"    5671";"    1360";"       7"
"Bewoonde woningen";"2021";"Zevenaar";"   19627";"   12563";"    7057";"    5649";"    1408";"       7"
"Bewoonde woningen";"2022";"Zevenaar";"   19991";"   12859";"    7124";"    5638";"    1486";"       8"
"Bewoonde woningen";"2023";"Zevenaar";"   20127";"   12980";"    7141";"    5637";"    1504";"       6"
"Bewoonde woningen";"2012";"Zijpe";"    4475";"    3244";"    1218";"     879";"     339";"      13"
"Bewoonde woningen";"2013";"Zijpe";"";"";"";"";"";""
"Bewoonde woningen";"2014";"Zijpe";"";"";"";"";"";""
"Bewoonde woningen";"2015";"Zijpe";"";"";"";"";"";""
"Bewoonde woningen";"2016";"Zijpe";"";"";"";"";"";""
"Bewoonde woningen";"2017";"Zijpe";"";"";"";"";"";""
"Bewoonde woningen";"2018";"Zijpe";"";"";"";"";"";""
"Bewoonde woningen";"2019";"Zijpe";"";"";"";"";"";""
"Bewoonde woningen";"2020";"Zijpe";"";"";"";"";"";""
"Bewoonde woningen";"2021";"Zijpe";"";"";"";"";"";""
"Bewoonde woningen";"2022";"Zijpe";"";"";"";"";"";""
"Bewoonde woningen";"2023";"Zijpe";"";"";"";"";"";""
"Bewoonde woningen";"2012";"Zoetermeer";"   51660";"   27180";"   24465";"   19375";"    5090";"      15"
"Bewoonde woningen";"2013";"Zoetermeer";"   52283";"   27492";"   24790";"   19734";"    5056";"       1"
"Bewoonde woningen";"2014";"Zoetermeer";"   53224";"   27993";"   24893";"   19780";"    5113";"     338"
"Bewoonde woningen";"2015";"Zoetermeer";"   53619";"   28441";"   24879";"   19815";"    5064";"     299"
"Bewoonde woningen";"2016";"Zoetermeer";"   53904";"   28763";"   24867";"   19535";"    5332";"     274"
"Bewoonde woningen";"2017";"Zoetermeer";"   54231";"   29272";"   24766";"   19463";"    5303";"     193"
"Bewoonde woningen";"2018";"Zoetermeer";"   54427";"   29731";"   24509";"   19308";"    5201";"     187"
"Bewoonde woningen";"2019";"Zoetermeer";"   54596";"   30164";"   24361";"   19398";"    4963";"      71"
"Bewoonde woningen";"2020";"Zoetermeer";"   54701";"   30415";"   24265";"   19146";"    5119";"      21"
"Bewoonde woningen";"2021";"Zoetermeer";"   54907";"   30577";"   24311";"   19000";"    5311";"      19"
"Bewoonde woningen";"2022";"Zoetermeer";"   55236";"   30812";"   24414";"   19060";"    5354";"      10"
"Bewoonde woningen";"2023";"Zoetermeer";"   55473";"   30976";"   24488";"   19083";"    5405";"       9"
"Bewoonde woningen";"2012";"Zoeterwoude";"    3040";"    2235";"     795";"     607";"     188";"      10"
