region,year,value
Olst-Wijhe,2008,245
Olst-Wijhe,2009,252
Olst-Wijhe,2010,250
Olst-Wijhe,2011,248
Olst-Wijhe,2012,243
Olst-Wijhe,2013,236
Olst-Wijhe,2014,227
Olst-Wijhe,2015,221
Olst-Wijhe,2016,219
Olst-Wijhe,2017,220
Olst-Wijhe,2018,229
Olst-Wijhe,2019,249
Olst-Wijhe,2020,268
Olst-Wijhe,2021,287
Olst-Wijhe,2022,319
Olst-Wijhe,2023,370
Olst-Wijhe,2024,390
Ommen,1997,79
Ommen,1998,79
Ommen,1999,80
Ommen,2000,81
Ommen,2001,152
Ommen,2002,153
Ommen,2003,153
Ommen,2004,154
Ommen,2005,222
Ommen,2006,222
Ommen,2007,250
Ommen,2008,265
Ommen,2009,268
Ommen,2010,273
Ommen,2011,271
Ommen,2012,267
Ommen,2013,260
Ommen,2014,242
Ommen,2015,234
Ommen,2016,234
Ommen,2017,238
Ommen,2018,242
Ommen,2019,256
Ommen,2020,268
Ommen,2021,284
Ommen,2022,319
Ommen,2023,388
Ommen,2024,410
Onderbanken,1997,91
Onderbanken,1998,92
Onderbanken,1999,92
Onderbanken,2000,93
Onderbanken,2001,144
Onderbanken,2002,144
Onderbanken,2003,144
Onderbanken,2004,145
Onderbanken,2005,178
Onderbanken,2006,178
Onderbanken,2007,189
Onderbanken,2008,190
Onderbanken,2009,191
Onderbanken,2010,192
Onderbanken,2011,185
Onderbanken,2012,184
Onderbanken,2013,180
Onderbanken,2014,168
Onderbanken,2015,165
Onderbanken,2016,169
Onderbanken,2017,167
Onderbanken,2018,177
Onderbanken,2019,
Onderbanken,2020,
Onderbanken,2021,
Onderbanken,2022,
Onderbanken,2023,
Onderbanken,2024,
Oost Gelre,1997,
Oost Gelre,1998,
Oost Gelre,1999,
Oost Gelre,2000,
Oost Gelre,2001,
Oost Gelre,2002,
Oost Gelre,2003,
Oost Gelre,2004,
Oost Gelre,2005,
Oost Gelre,2006,
Oost Gelre,2007,228
Oost Gelre,2008,239
Oost Gelre,2009,238
Oost Gelre,2010,237
Oost Gelre,2011,228
Oost Gelre,2012,220
Oost Gelre,2013,210
Oost Gelre,2014,196
Oost Gelre,2015,197
Oost Gelre,2016,197
Oost Gelre,2017,202
Oost Gelre,2018,204
Oost Gelre,2019,218
Oost Gelre,2020,230
Oost Gelre,2021,246
Oost Gelre,2022,261
Oost Gelre,2023,289
Oost Gelre,2024,307
Oostburg,1997,63
Oostburg,1998,63
Oostburg,1999,63
Oostburg,2000,63
Oostburg,2001,80
Oostburg,2002,
Oostburg,2003,
Oostburg,2004,
Oostburg,2005,
Oostburg,2006,
Oostburg,2007,
Oostburg,2008,
Oostburg,2009,
Oostburg,2010,
Oostburg,2011,
Oostburg,2012,
Oostburg,2013,
Oostburg,2014,
Oostburg,2015,
Oostburg,2016,
Oostburg,2017,
Oostburg,2018,
Oostburg,2019,
Oostburg,2020,
Oostburg,2021,
Oostburg,2022,
Oostburg,2023,
Oostburg,2024,
Oosterhesselen,1997,83
Oosterhesselen,1998,
Oosterhesselen,1999,
Oosterhesselen,2000,
Oosterhesselen,2001,
Oosterhesselen,2002,
Oosterhesselen,2003,
Oosterhesselen,2004,
Oosterhesselen,2005,
Oosterhesselen,2006,
Oosterhesselen,2007,
Oosterhesselen,2008,
Oosterhesselen,2009,
Oosterhesselen,2010,
Oosterhesselen,2011,
Oosterhesselen,2012,
Oosterhesselen,2013,
Oosterhesselen,2014,
Oosterhesselen,2015,
Oosterhesselen,2016,
Oosterhesselen,2017,
Oosterhesselen,2018,
Oosterhesselen,2019,
Oosterhesselen,2020,
Oosterhesselen,2021,
Oosterhesselen,2022,
Oosterhesselen,2023,
Oosterhesselen,2024,
Oosterhout,1997,81
Oosterhout,1998,82
Oosterhout,1999,82
Oosterhout,2000,82
Oosterhout,2001,150
Oosterhout,2002,147
Oosterhout,2003,147
Oosterhout,2004,148
Oosterhout,2005,211
Oosterhout,2006,211
Oosterhout,2007,234
Oosterhout,2008,246
Oosterhout,2009,259
Oosterhout,2010,258
Oosterhout,2011,252
Oosterhout,2012,250
Oosterhout,2013,236
Oosterhout,2014,224
Oosterhout,2015,212
Oosterhout,2016,213
Oosterhout,2017,220
Oosterhout,2018,230
Oosterhout,2019,244
Oosterhout,2020,262
Oosterhout,2021,284
Oosterhout,2022,305
Oosterhout,2023,354
Oosterhout,2024,366
Oostflakkee,1997,77
Oostflakkee,1998,77
Oostflakkee,1999,71
Oostflakkee,2000,78
Oostflakkee,2001,116
Oostflakkee,2002,117
Oostflakkee,2003,117
Oostflakkee,2004,118
Oostflakkee,2005,173
Oostflakkee,2006,175
Oostflakkee,2007,188
Oostflakkee,2008,196
Oostflakkee,2009,201
Oostflakkee,2010,203
Oostflakkee,2011,203
Oostflakkee,2012,202
Oostflakkee,2013,
Oostflakkee,2014,
Oostflakkee,2015,
Oostflakkee,2016,
Oostflakkee,2017,
Oostflakkee,2018,
Oostflakkee,2019,
Oostflakkee,2020,
Oostflakkee,2021,
Oostflakkee,2022,
Oostflakkee,2023,
Oostflakkee,2024,
Ooststellingwerf,1997,72
Ooststellingwerf,1998,73
Ooststellingwerf,1999,73
Ooststellingwerf,2000,73
Ooststellingwerf,2001,110
Ooststellingwerf,2002,111
Ooststellingwerf,2003,111
Ooststellingwerf,2004,112
Ooststellingwerf,2005,174
Ooststellingwerf,2006,174
Ooststellingwerf,2007,190
Ooststellingwerf,2008,204
Ooststellingwerf,2009,208
Ooststellingwerf,2010,211
Ooststellingwerf,2011,207
Ooststellingwerf,2012,204
Ooststellingwerf,2013,194
Ooststellingwerf,2014,180
Ooststellingwerf,2015,168
Ooststellingwerf,2016,170
Ooststellingwerf,2017,177
Ooststellingwerf,2018,191
Ooststellingwerf,2019,207
Ooststellingwerf,2020,222
Ooststellingwerf,2021,240
Ooststellingwerf,2022,263
Ooststellingwerf,2023,303
Ooststellingwerf,2024,310
Oostzaan,1997,87
Oostzaan,1998,87
Oostzaan,1999,87
Oostzaan,2000,87
Oostzaan,2001,159
Oostzaan,2002,161
Oostzaan,2003,162
Oostzaan,2004,163
Oostzaan,2005,256
Oostzaan,2006,255
Oostzaan,2007,279
Oostzaan,2008,294
Oostzaan,2009,314
Oostzaan,2010,306
Oostzaan,2011,300
Oostzaan,2012,291
Oostzaan,2013,287
Oostzaan,2014,263
Oostzaan,2015,258
Oostzaan,2016,262
Oostzaan,2017,270
Oostzaan,2018,284
Oostzaan,2019,320
Oostzaan,2020,356
Oostzaan,2021,386
Oostzaan,2022,411
Oostzaan,2023,474
Oostzaan,2024,490
Ootmarsum,1997,108
Ootmarsum,1998,110
Ootmarsum,1999,110
Ootmarsum,2000,109
Ootmarsum,2001,
Ootmarsum,2002,
Ootmarsum,2003,
Ootmarsum,2004,
Ootmarsum,2005,
Ootmarsum,2006,
Ootmarsum,2007,
Ootmarsum,2008,
Ootmarsum,2009,
Ootmarsum,2010,
Ootmarsum,2011,
Ootmarsum,2012,
Ootmarsum,2013,
Ootmarsum,2014,
Ootmarsum,2015,
Ootmarsum,2016,
Ootmarsum,2017,
Ootmarsum,2018,
Ootmarsum,2019,
Ootmarsum,2020,
Ootmarsum,2021,
Ootmarsum,2022,
Ootmarsum,2023,
Ootmarsum,2024,
Opmeer,1997,90
Opmeer,1998,90
Opmeer,1999,90
Opmeer,2000,90
Opmeer,2001,136
Opmeer,2002,139
Opmeer,2003,139
Opmeer,2004,139
Opmeer,2005,227
Opmeer,2006,226
Opmeer,2007,239
Opmeer,2008,256
Opmeer,2009,262
Opmeer,2010,263
Opmeer,2011,259
Opmeer,2012,254
Opmeer,2013,246
Opmeer,2014,232
Opmeer,2015,228
Opmeer,2016,228
Opmeer,2017,231
Opmeer,2018,239
Opmeer,2019,255
Opmeer,2020,271
Opmeer,2021,291
Opmeer,2022,319
Opmeer,2023,369
Opmeer,2024,379
Opsterland,1997,66
Opsterland,1998,67
Opsterland,1999,68
Opsterland,2000,68
Opsterland,2001,114
Opsterland,2002,115
Opsterland,2003,116
Opsterland,2004,118
Opsterland,2005,182
Opsterland,2006,183
Opsterland,2007,214
Opsterland,2008,227
Opsterland,2009,232
Opsterland,2010,230
Opsterland,2011,228
Opsterland,2012,220
Opsterland,2013,208
Opsterland,2014,191
Opsterland,2015,194
Opsterland,2016,187
Opsterland,2017,201
Opsterland,2018,212
Opsterland,2019,224
Opsterland,2020,240
Opsterland,2021,261
Opsterland,2022,287
Opsterland,2023,332
Opsterland,2024,338
Oss,1997,85
Oss,1998,85
Oss,1999,86
Oss,2000,86
Oss,2001,137
Oss,2002,137
Oss,2003,141
Oss,2004,141
Oss,2005,213
Oss,2006,213
Oss,2007,228
Oss,2008,245
Oss,2009,253
Oss,2010,254
Oss,2011,250
Oss,2012,240
Oss,2013,230
Oss,2014,215
Oss,2015,208
Oss,2016,205
Oss,2017,211
Oss,2018,218
Oss,2019,237
Oss,2020,256
Oss,2021,262
Oss,2022,296
Oss,2023,346
Oss,2024,365
Oud-Beijerland,1997,92
Oud-Beijerland,1998,92
Oud-Beijerland,1999,93
Oud-Beijerland,2000,93
Oud-Beijerland,2001,131
Oud-Beijerland,2002,135
Oud-Beijerland,2003,136
Oud-Beijerland,2004,138
Oud-Beijerland,2005,205
Oud-Beijerland,2006,207
Oud-Beijerland,2007,231
Oud-Beijerland,2008,249
Oud-Beijerland,2009,259
Oud-Beijerland,2010,263
Oud-Beijerland,2011,254
Oud-Beijerland,2012,248
Oud-Beijerland,2013,241
Oud-Beijerland,2014,227
Oud-Beijerland,2015,219
Oud-Beijerland,2016,221
Oud-Beijerland,2017,227
Oud-Beijerland,2018,234
Oud-Beijerland,2019,
Oud-Beijerland,2020,
Oud-Beijerland,2021,
Oud-Beijerland,2022,
Oud-Beijerland,2023,
Oud-Beijerland,2024,
Oude IJsselstreek,1997,
Oude IJsselstreek,1998,
Oude IJsselstreek,1999,
Oude IJsselstreek,2000,
Oude IJsselstreek,2001,
Oude IJsselstreek,2002,
Oude IJsselstreek,2003,
Oude IJsselstreek,2004,
Oude IJsselstreek,2005,205
Oude IJsselstreek,2006,206
Oude IJsselstreek,2007,217
Oude IJsselstreek,2008,229
Oude IJsselstreek,2009,234
Oude IJsselstreek,2010,235
Oude IJsselstreek,2011,234
Oude IJsselstreek,2012,221
Oude IJsselstreek,2013,213
Oude IJsselstreek,2014,197
Oude IJsselstreek,2015,189
Oude IJsselstreek,2016,191
Oude IJsselstreek,2017,193
Oude IJsselstreek,2018,198
Oude IJsselstreek,2019,215
Oude IJsselstreek,2020,224
Oude IJsselstreek,2021,239
Oude IJsselstreek,2022,270
Oude IJsselstreek,2023,309
Oude IJsselstreek,2024,329
Ouder-Amstel,1997,105
Ouder-Amstel,1998,106
Ouder-Amstel,1999,112
Ouder-Amstel,2000,112
Ouder-Amstel,2001,189
Ouder-Amstel,2002,189
Ouder-Amstel,2003,190
Ouder-Amstel,2004,190
Ouder-Amstel,2005,284
Ouder-Amstel,2006,284
Ouder-Amstel,2007,307
Ouder-Amstel,2008,330
Ouder-Amstel,2009,347
Ouder-Amstel,2010,348
Ouder-Amstel,2011,349
Ouder-Amstel,2012,341
Ouder-Amstel,2013,323
Ouder-Amstel,2014,298
Ouder-Amstel,2015,296
Ouder-Amstel,2016,310
Ouder-Amstel,2017,330
Ouder-Amstel,2018,358
Ouder-Amstel,2019,399
Ouder-Amstel,2020,434
Ouder-Amstel,2021,468
Ouder-Amstel,2022,507
Ouder-Amstel,2023,558
Ouder-Amstel,2024,559
Ouderkerk,1997,79
Ouderkerk,1998,80
Ouderkerk,1999,80
Ouderkerk,2000,80
Ouderkerk,2001,145
Ouderkerk,2002,147
Ouderkerk,2003,148
Ouderkerk,2004,149
Ouderkerk,2005,220
Ouderkerk,2006,224
Ouderkerk,2007,245
Ouderkerk,2008,261
Ouderkerk,2009,269
Ouderkerk,2010,272
Ouderkerk,2011,260
Ouderkerk,2012,258
Ouderkerk,2013,251
Ouderkerk,2014,234
Ouderkerk,2015,
Ouderkerk,2016,
Ouderkerk,2017,
Ouderkerk,2018,
Ouderkerk,2019,
Ouderkerk,2020,
Ouderkerk,2021,
Ouderkerk,2022,
Ouderkerk,2023,
Ouderkerk,2024,
Oudewater,1997,90
Oudewater,1998,91
Oudewater,1999,91
Oudewater,2000,92
Oudewater,2001,170
Oudewater,2002,171
Oudewater,2003,171
Oudewater,2004,171
Oudewater,2005,273
Oudewater,2006,274
Oudewater,2007,291
Oudewater,2008,312
Oudewater,2009,326
Oudewater,2010,331
Oudewater,2011,318
Oudewater,2012,308
Oudewater,2013,300
Oudewater,2014,282
Oudewater,2015,276
Oudewater,2016,273
Oudewater,2017,282
Oudewater,2018,287
Oudewater,2019,308
Oudewater,2020,324
Oudewater,2021,344
Oudewater,2022,368
Oudewater,2023,416
Oudewater,2024,420
Overbetuwe,1997,
Overbetuwe,1998,
Overbetuwe,1999,
Overbetuwe,2000,
Overbetuwe,2001,151
Overbetuwe,2002,151
Overbetuwe,2003,151
Overbetuwe,2004,151
Overbetuwe,2005,238
Overbetuwe,2006,238
Overbetuwe,2007,248
Overbetuwe,2008,260
Overbetuwe,2009,268
Overbetuwe,2010,274
Overbetuwe,2011,263
Overbetuwe,2012,254
Overbetuwe,2013,246
Overbetuwe,2014,235
Overbetuwe,2015,227
Overbetuwe,2016,222
Overbetuwe,2017,227
Overbetuwe,2018,235
Overbetuwe,2019,248
Overbetuwe,2020,265
Overbetuwe,2021,287
Overbetuwe,2022,327
Overbetuwe,2023,382
Overbetuwe,2024,405
Overijssel (PV),1997,72
Overijssel (PV),1998,72
Overijssel (PV),1999,73
Overijssel (PV),2000,73
Overijssel (PV),2001,119
Overijssel (PV),2002,120
Overijssel (PV),2003,121
Overijssel (PV),2004,122
Overijssel (PV),2005,185
Overijssel (PV),2006,186
Overijssel (PV),2007,201
Overijssel (PV),2008,214
Overijssel (PV),2009,220
Overijssel (PV),2010,222
Overijssel (PV),2011,218
Overijssel (PV),2012,213
Overijssel (PV),2013,207
Overijssel (PV),2014,195
Overijssel (PV),2015,191
Overijssel (PV),2016,192
Overijssel (PV),2017,196
Overijssel (PV),2018,204
Overijssel (PV),2019,221
Overijssel (PV),2020,235
Overijssel (PV),2021,251
Overijssel (PV),2022,280
Overijssel (PV),2023,326
Overijssel (PV),2024,344
Papendrecht,1997,70
Papendrecht,1998,74
Papendrecht,1999,75
Papendrecht,2000,75
Papendrecht,2001,128
Papendrecht,2002,128
Papendrecht,2003,129
Papendrecht,2004,130
Papendrecht,2005,189
Papendrecht,2006,190
Papendrecht,2007,201
Papendrecht,2008,217
Papendrecht,2009,225
Papendrecht,2010,227
Papendrecht,2011,217
Papendrecht,2012,213
Papendrecht,2013,205
Papendrecht,2014,190
Papendrecht,2015,183
Papendrecht,2016,188
Papendrecht,2017,193
Papendrecht,2018,204
Papendrecht,2019,218
Papendrecht,2020,237
Papendrecht,2021,258
Papendrecht,2022,277
Papendrecht,2023,331
Papendrecht,2024,344
Peel en Maas,1997,
Peel en Maas,1998,
Peel en Maas,1999,
Peel en Maas,2000,
Peel en Maas,2001,
Peel en Maas,2002,
Peel en Maas,2003,
Peel en Maas,2004,
Peel en Maas,2005,
Peel en Maas,2006,
Peel en Maas,2007,
Peel en Maas,2008,
Peel en Maas,2009,
Peel en Maas,2010,263
Peel en Maas,2011,252
Peel en Maas,2012,247
Peel en Maas,2013,238
Peel en Maas,2014,228
Peel en Maas,2015,222
Peel en Maas,2016,224
Peel en Maas,2017,227
Peel en Maas,2018,234
Peel en Maas,2019,251
Peel en Maas,2020,266
Peel en Maas,2021,284
Peel en Maas,2022,298
Peel en Maas,2023,356
Peel en Maas,2024,357
Peize,1997,97
Peize,1998,
Peize,1999,
Peize,2000,
Peize,2001,
Peize,2002,
Peize,2003,
Peize,2004,
Peize,2005,
Peize,2006,
Peize,2007,
Peize,2008,
Peize,2009,
Peize,2010,
Peize,2011,
Peize,2012,
Peize,2013,
Peize,2014,
Peize,2015,
Peize,2016,
Peize,2017,
Peize,2018,
Peize,2019,
Peize,2020,
Peize,2021,
Peize,2022,
Peize,2023,
Peize,2024,
Pekela,1997,45
Pekela,1998,45
Pekela,1999,46
Pekela,2000,47
Pekela,2001,75
Pekela,2002,76
Pekela,2003,78
Pekela,2004,78
Pekela,2005,124
Pekela,2006,125
Pekela,2007,134
Pekela,2008,140
Pekela,2009,145
Pekela,2010,147
Pekela,2011,146
Pekela,2012,144
Pekela,2013,137
Pekela,2014,132
Pekela,2015,129
Pekela,2016,128
Pekela,2017,127
Pekela,2018,127
Pekela,2019,132
Pekela,2020,139
Pekela,2021,148
Pekela,2022,167
Pekela,2023,195
Pekela,2024,203
Pijnacker,1997,116
Pijnacker,1998,116
Pijnacker,1999,117
Pijnacker,2000,111
Pijnacker,2001,158
Pijnacker,2002,
Pijnacker,2003,
Pijnacker,2004,
Pijnacker,2005,
Pijnacker,2006,
Pijnacker,2007,
Pijnacker,2008,
Pijnacker,2009,
Pijnacker,2010,
Pijnacker,2011,
Pijnacker,2012,
Pijnacker,2013,
Pijnacker,2014,
Pijnacker,2015,
Pijnacker,2016,
Pijnacker,2017,
Pijnacker,2018,
Pijnacker,2019,
Pijnacker,2020,
Pijnacker,2021,
Pijnacker,2022,
Pijnacker,2023,
Pijnacker,2024,
Pijnacker-Nootdorp,1997,
Pijnacker-Nootdorp,1998,
Pijnacker-Nootdorp,1999,
Pijnacker-Nootdorp,2000,
Pijnacker-Nootdorp,2001,
Pijnacker-Nootdorp,2002,168
Pijnacker-Nootdorp,2003,161
Pijnacker-Nootdorp,2004,166
Pijnacker-Nootdorp,2005,247
Pijnacker-Nootdorp,2006,249
Pijnacker-Nootdorp,2007,266
Pijnacker-Nootdorp,2008,276
Pijnacker-Nootdorp,2009,297
Pijnacker-Nootdorp,2010,298
Pijnacker-Nootdorp,2011,293
Pijnacker-Nootdorp,2012,287
Pijnacker-Nootdorp,2013,280
Pijnacker-Nootdorp,2014,269
Pijnacker-Nootdorp,2015,258
Pijnacker-Nootdorp,2016,266
Pijnacker-Nootdorp,2017,270
Pijnacker-Nootdorp,2018,290
Pijnacker-Nootdorp,2019,321
Pijnacker-Nootdorp,2020,346
Pijnacker-Nootdorp,2021,368
Pijnacker-Nootdorp,2022,404
Pijnacker-Nootdorp,2023,482
Pijnacker-Nootdorp,2024,500
Purmerend,1997,66
Purmerend,1998,67
Purmerend,1999,68
Purmerend,2000,68
Purmerend,2001,115
Purmerend,2002,118
Purmerend,2003,118
Purmerend,2004,118
Purmerend,2005,181
Purmerend,2006,182
Purmerend,2007,189
Purmerend,2008,209
Purmerend,2009,216
Purmerend,2010,217
Purmerend,2011,214
Purmerend,2012,207
Purmerend,2013,201
Purmerend,2014,189
Purmerend,2015,184
Purmerend,2016,185
Purmerend,2017,191
Purmerend,2018,209
Purmerend,2019,235
Purmerend,2020,261
Purmerend,2021,281
Purmerend,2022,329
Purmerend,2023,383
Purmerend,2024,394
Putten,1997,105
Putten,1998,105
Putten,1999,105
Putten,2000,106
Putten,2001,196
Putten,2002,197
Putten,2003,197
Putten,2004,198
Putten,2005,269
Putten,2006,270
Putten,2007,294
Putten,2008,310
Putten,2009,319
Putten,2010,319
Putten,2011,312
Putten,2012,310
Putten,2013,299
Putten,2014,292
Putten,2015,289
Putten,2016,283
Putten,2017,297
Putten,2018,312
Putten,2019,325
Putten,2020,345
Putten,2021,367
Putten,2022,412
Putten,2023,489
Putten,2024,485
Raalte,1997,82
Raalte,1998,82
Raalte,1999,83
Raalte,2000,84
Raalte,2001,150
Raalte,2002,151
Raalte,2003,152
Raalte,2004,153
Raalte,2005,226
Raalte,2006,227
Raalte,2007,245
Raalte,2008,257
Raalte,2009,261
Raalte,2010,261
Raalte,2011,257
Raalte,2012,255
Raalte,2013,249
Raalte,2014,238
Raalte,2015,229
Raalte,2016,227
Raalte,2017,228
Raalte,2018,233
Raalte,2019,253
Raalte,2020,269
Raalte,2021,288
Raalte,2022,317
Raalte,2023,369
Raalte,2024,390
Ravenstein,1997,81
Ravenstein,1998,79
Ravenstein,1999,79
Ravenstein,2000,80
Ravenstein,2001,172
Ravenstein,2002,
Ravenstein,2003,
Ravenstein,2004,
Ravenstein,2005,
Ravenstein,2006,
Ravenstein,2007,
Ravenstein,2008,
Ravenstein,2009,
Ravenstein,2010,
Ravenstein,2011,
Ravenstein,2012,
Ravenstein,2013,
Ravenstein,2014,
Ravenstein,2015,
Ravenstein,2016,
Ravenstein,2017,
Ravenstein,2018,
Ravenstein,2019,
Ravenstein,2020,
Ravenstein,2021,
Ravenstein,2022,
Ravenstein,2023,
Ravenstein,2024,
Reeuwijk,1997,128
Reeuwijk,1998,128
Reeuwijk,1999,129
Reeuwijk,2000,129
Reeuwijk,2001,208
Reeuwijk,2002,207
Reeuwijk,2003,208
Reeuwijk,2004,208
Reeuwijk,2005,306
Reeuwijk,2006,306
Reeuwijk,2007,334
Reeuwijk,2008,356
Reeuwijk,2009,363
Reeuwijk,2010,368
Reeuwijk,2011,
Reeuwijk,2012,
Reeuwijk,2013,
Reeuwijk,2014,
Reeuwijk,2015,
Reeuwijk,2016,
Reeuwijk,2017,
Reeuwijk,2018,
Reeuwijk,2019,
Reeuwijk,2020,
Reeuwijk,2021,
Reeuwijk,2022,
Reeuwijk,2023,
Reeuwijk,2024,
Reiderland,1997,39
Reiderland,1998,39
Reiderland,1999,40
Reiderland,2000,40
Reiderland,2001,70
Reiderland,2002,71
Reiderland,2003,72
Reiderland,2004,72
Reiderland,2005,118
Reiderland,2006,119
Reiderland,2007,124
Reiderland,2008,136
Reiderland,2009,142
Reiderland,2010,
Reiderland,2011,
Reiderland,2012,
Reiderland,2013,
Reiderland,2014,
Reiderland,2015,
Reiderland,2016,
Reiderland,2017,
Reiderland,2018,
Reiderland,2019,
Reiderland,2020,
Reiderland,2021,
Reiderland,2022,
Reiderland,2023,
Reiderland,2024,
Reimerswaal,1997,70
Reimerswaal,1998,70
Reimerswaal,1999,71
Reimerswaal,2000,72
Reimerswaal,2001,97
Reimerswaal,2002,98
Reimerswaal,2003,98
Reimerswaal,2004,99
Reimerswaal,2005,154
Reimerswaal,2006,155
Reimerswaal,2007,184
Reimerswaal,2008,196
Reimerswaal,2009,202
Reimerswaal,2010,203
Reimerswaal,2011,202
Reimerswaal,2012,199
Reimerswaal,2013,193
Reimerswaal,2014,189
Reimerswaal,2015,185
Reimerswaal,2016,185
Reimerswaal,2017,190
Reimerswaal,2018,195
Reimerswaal,2019,203
Reimerswaal,2020,211
Reimerswaal,2021,222
Reimerswaal,2022,235
Reimerswaal,2023,273
Reimerswaal,2024,296
Renkum,1997,91
Renkum,1998,91
Renkum,1999,92
Renkum,2000,92
Renkum,2001,176
Renkum,2002,175
Renkum,2003,175
Renkum,2004,176
Renkum,2005,253
Renkum,2006,253
Renkum,2007,270
Renkum,2008,284
Renkum,2009,295
Renkum,2010,293
Renkum,2011,286
Renkum,2012,281
Renkum,2013,268
Renkum,2014,252
Renkum,2015,246
Renkum,2016,243
Renkum,2017,247
Renkum,2018,259
Renkum,2019,282
Renkum,2020,299
Renkum,2021,315
Renkum,2022,339
Renkum,2023,403
Renkum,2024,414
Renswoude,1997,103
Renswoude,1998,104
Renswoude,1999,103
Renswoude,2000,103
Renswoude,2001,171
Renswoude,2002,172
Renswoude,2003,172
Renswoude,2004,172
Renswoude,2005,260
Renswoude,2006,262
Renswoude,2007,270
Renswoude,2008,287
Renswoude,2009,296
Renswoude,2010,314
Renswoude,2011,313
Renswoude,2012,310
Renswoude,2013,296
Renswoude,2014,279
Renswoude,2015,274
Renswoude,2016,274
Renswoude,2017,278
Renswoude,2018,288
Renswoude,2019,323
Renswoude,2020,345
Renswoude,2021,369
Renswoude,2022,402
Renswoude,2023,500
Renswoude,2024,516
Reusel-De Mierden,1997,115
Reusel-De Mierden,1998,112
Reusel-De Mierden,1999,113
Reusel-De Mierden,2000,114
Reusel-De Mierden,2001,180
Reusel-De Mierden,2002,179
Reusel-De Mierden,2003,180
Reusel-De Mierden,2004,179
Reusel-De Mierden,2005,267
Reusel-De Mierden,2006,269
Reusel-De Mierden,2007,292
Reusel-De Mierden,2008,311
Reusel-De Mierden,2009,315
Reusel-De Mierden,2010,315
Reusel-De Mierden,2011,300
Reusel-De Mierden,2012,291
Reusel-De Mierden,2013,281
Reusel-De Mierden,2014,267
Reusel-De Mierden,2015,259
Reusel-De Mierden,2016,255
Reusel-De Mierden,2017,263
Reusel-De Mierden,2018,271
Reusel-De Mierden,2019,291
Reusel-De Mierden,2020,307
Reusel-De Mierden,2021,325
Reusel-De Mierden,2022,376
Reusel-De Mierden,2023,416
Reusel-De Mierden,2024,439
Rheden,1997,76
Rheden,1998,76
Rheden,1999,76
Rheden,2000,76
Rheden,2001,144
Rheden,2002,144
Rheden,2003,145
Rheden,2004,145
Rheden,2005,212
Rheden,2006,212
Rheden,2007,228
Rheden,2008,243
Rheden,2009,247
Rheden,2010,241
Rheden,2011,234
Rheden,2012,229
Rheden,2013,218
Rheden,2014,204
Rheden,2015,196
Rheden,2016,199
Rheden,2017,203
Rheden,2018,210
Rheden,2019,220
Rheden,2020,236
Rheden,2021,251
Rheden,2022,280
Rheden,2023,346
Rheden,2024,361
Rhenen,1997,102
Rhenen,1998,102
Rhenen,1999,102
Rhenen,2000,103
Rhenen,2001,161
Rhenen,2002,162
Rhenen,2003,163
Rhenen,2004,164
Rhenen,2005,245
Rhenen,2006,247
Rhenen,2007,262
Rhenen,2008,279
Rhenen,2009,289
Rhenen,2010,292
Rhenen,2011,291
Rhenen,2012,283
Rhenen,2013,274
Rhenen,2014,253
Rhenen,2015,242
Rhenen,2016,238
Rhenen,2017,241
Rhenen,2018,265
Rhenen,2019,294
Rhenen,2020,311
Rhenen,2021,332
Rhenen,2022,358
Rhenen,2023,411
Rhenen,2024,435
Ridderkerk,1997,77
Ridderkerk,1998,85
Ridderkerk,1999,85
Ridderkerk,2000,86
Ridderkerk,2001,116
Ridderkerk,2002,115
Ridderkerk,2003,116
Ridderkerk,2004,117
Ridderkerk,2005,183
Ridderkerk,2006,186
Ridderkerk,2007,203
Ridderkerk,2008,216
Ridderkerk,2009,219
Ridderkerk,2010,216
Ridderkerk,2011,210
Ridderkerk,2012,209
Ridderkerk,2013,202
Ridderkerk,2014,194
Ridderkerk,2015,184
Ridderkerk,2016,186
Ridderkerk,2017,188
Ridderkerk,2018,195
Ridderkerk,2019,213
Ridderkerk,2020,235
Ridderkerk,2021,257
Ridderkerk,2022,285
Ridderkerk,2023,331
Ridderkerk,2024,342
Rijnsburg,1997,112
Rijnsburg,1998,112
Rijnsburg,1999,113
Rijnsburg,2000,114
Rijnsburg,2001,174
Rijnsburg,2002,
Rijnsburg,2003,
Rijnsburg,2004,
Rijnsburg,2005,
Rijnsburg,2006,
Rijnsburg,2007,
Rijnsburg,2008,
Rijnsburg,2009,
Rijnsburg,2010,
Rijnsburg,2011,
Rijnsburg,2012,
Rijnsburg,2013,
Rijnsburg,2014,
Rijnsburg,2015,
Rijnsburg,2016,
Rijnsburg,2017,
Rijnsburg,2018,
Rijnsburg,2019,
Rijnsburg,2020,
Rijnsburg,2021,
Rijnsburg,2022,
Rijnsburg,2023,
Rijnsburg,2024,
Rijnwaarden,1997,75
Rijnwaarden,1998,76
Rijnwaarden,1999,76
Rijnwaarden,2000,76
Rijnwaarden,2001,119
Rijnwaarden,2002,122
Rijnwaarden,2003,122
Rijnwaarden,2004,122
Rijnwaarden,2005,191
Rijnwaarden,2006,191
Rijnwaarden,2007,205
Rijnwaarden,2008,213
Rijnwaarden,2009,212
Rijnwaarden,2010,216
Rijnwaarden,2011,208
Rijnwaarden,2012,202
Rijnwaarden,2013,192
Rijnwaarden,2014,186
